ID,UserID,SubjectID,IsPositive,AgeGroupID,GenderID,RelevantTweetsCount,ImageAnalysisGender,ImageAnalysisGenderConfidence,ImageAnalysisLowAge,ImageAnalysisHighAge,ImageAnalysisAgeConfidence,ImageAnalysisChecked
21833,7.80586E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21834,7.80687E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21835,7.80739E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21836,7.80829E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21837,7.8083E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21838,7.80842E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21839,7.80866E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21840,7.80908E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21841,7.80935E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21842,7.80958E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21843,7.80966E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21844,7.80968E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21845,7.81001E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21846,7.81097E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21847,7.81125E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21848,7.81133E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21849,7.81168E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21850,7.81205E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21851,7.81226E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21852,7.81227E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21853,7.81268E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21854,7.81304E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21855,7.81366E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21856,7.81487E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21857,7.81555E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21858,7.81589E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21859,7.81605E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21860,7.81613E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21861,7.81626E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21862,7.81635E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21863,7.81639E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21864,7.81665E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21865,7.81697E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21866,7.817E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21867,7.81707E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21868,7.81715E+17,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
21869,7.8185E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21870,7.81872E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21871,7.8189E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21872,7.81931E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21873,7.81948E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21874,7.81961E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21875,7.81962E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21876,7.81975E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21877,7.81992E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21878,7.82002E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21879,7.82051E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21880,7.82116E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21881,7.82121E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21882,7.82129E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21883,7.82142E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21884,7.82143E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21885,7.82146E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21886,7.82154E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21887,7.82191E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21888,7.82193E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21889,7.82193E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21890,7.82203E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21891,7.82229E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21892,7.82255E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21893,7.82262E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21894,7.82292E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21895,7.82344E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21896,7.82407E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21897,7.82414E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21898,7.82417E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21899,7.82454E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21900,7.82493E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21901,7.82585E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21902,7.82587E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21903,7.82589E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21904,7.82607E+17,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
21905,7.82654E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21906,7.82718E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21907,7.82734E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21908,7.82787E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21909,7.82847E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21910,7.82963E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21911,7.82974E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21912,7.83047E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21913,7.83051E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21914,7.83099E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21915,7.83127E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21916,7.83133E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21917,7.83283E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21918,7.83289E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21919,7.83317E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21920,7.83329E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21921,7.83379E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21922,7.83405E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21923,7.83428E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21924,7.83429E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21925,7.83439E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21926,7.83447E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21927,7.83461E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21928,7.83462E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21929,7.83478E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21930,7.83478E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21931,7.83481E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21932,7.83483E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21933,7.83486E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21934,7.83543E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21935,7.83688E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21936,7.83826E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21937,7.83833E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21938,7.83839E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21939,7.8386E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21940,7.83924E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21941,7.84008E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21942,7.84009E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21943,7.84015E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21944,7.84027E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21945,7.84075E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21946,7.84139E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21947,7.84147E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21948,7.84168E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21949,7.84209E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21950,7.84366E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21951,7.84377E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21952,7.84385E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21953,7.84407E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21954,7.84439E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21955,7.8446E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21956,7.84495E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21957,7.84501E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21958,7.84521E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21959,7.84522E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21960,7.84523E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21961,7.84525E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21962,7.84566E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21963,7.84567E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21964,7.84589E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21965,7.8459E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21966,7.8463E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21967,7.84633E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21968,7.8465E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21969,7.84694E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21970,7.84719E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21971,7.84726E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21972,7.84761E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21973,7.8478E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21974,7.84783E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21975,7.84796E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21976,7.84802E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21977,7.84803E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21978,7.84817E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21979,7.84828E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21980,7.8484E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21981,7.8485E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21982,7.8486E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21983,7.84872E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21984,7.8488E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21985,7.84888E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21986,7.84897E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21987,7.84929E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21988,7.84936E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21989,7.84978E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21990,7.84988E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21991,7.85035E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21992,7.85087E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21993,7.85116E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21994,7.85174E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21995,7.85177E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
21996,7.85184E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21997,7.85196E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
21998,7.85201E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
21999,7.85216E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22000,7.85226E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22001,7.85227E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22002,7.85228E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22003,7.85229E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22004,7.85248E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22005,7.85252E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22006,7.85257E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22007,7.85289E+17,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
22008,7.8529E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22009,7.85292E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22010,7.8531E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22011,7.85325E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22012,7.85328E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22013,7.8533E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22014,7.85334E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22015,7.85352E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22016,7.85454E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22017,7.85455E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22018,7.85464E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22019,7.85474E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22020,7.8548E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22021,7.85491E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22022,7.85546E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22023,7.85569E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22024,7.85579E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22025,7.85613E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22026,7.85633E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22027,7.85634E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22028,7.85636E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22029,7.8565E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22030,7.85661E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22031,7.85662E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22032,7.85691E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22033,7.85711E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22034,7.85717E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22035,7.85725E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22036,7.85741E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22037,7.85756E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22038,7.85803E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22039,7.85832E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22040,7.85844E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22041,7.85851E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22042,7.85857E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22043,7.85882E+17,1,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0
22044,7.85888E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22045,7.85889E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22046,7.85907E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22047,7.85915E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22048,7.85938E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22049,7.85952E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22050,7.85953E+17,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
22051,7.85986E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22052,7.85987E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22053,7.86008E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22054,7.8601E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22055,7.86026E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22056,7.86055E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22057,7.8607E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22058,7.86072E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22059,7.86093E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22060,7.86141E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22061,7.86149E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22062,7.86214E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22063,7.86215E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22064,7.86215E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22065,7.86258E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22066,7.86272E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22067,7.86277E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22068,7.86306E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22069,7.86321E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22070,7.86327E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22071,7.86329E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22072,7.8633E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22073,7.86349E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22074,7.86364E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22075,7.86367E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22076,7.8641E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22077,7.86495E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22078,7.86559E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22079,7.86576E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22080,7.86594E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22081,7.86641E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22082,7.86647E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22083,7.86686E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22084,7.86726E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22085,7.86744E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22086,7.86771E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22087,7.86847E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22088,7.8687E+17,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
22089,7.86882E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22090,7.86883E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22091,7.86894E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22092,7.86895E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22093,7.86895E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22094,7.86913E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22095,7.86914E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22096,7.86915E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22097,7.86915E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22098,7.86915E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22099,7.8693E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22100,7.8693E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22101,7.86933E+17,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
22102,7.86936E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22103,7.86992E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22104,7.87008E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22105,7.87013E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22106,7.87025E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22107,7.8703E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22108,7.87041E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22109,7.87045E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22110,7.87059E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22111,7.87084E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22112,7.87086E+17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
22113,7.87116E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22114,7.87126E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
22115,7.87182E+17,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
